TourID_Dimension,TourHasLodging,TourAccommodationName,ProgramsBu,Close Rate Curr,Average Sale Curr,VPGnn Curr,Rescind Vol,Rescind%(Sales),,,,,
409798,FALSE,,Summit Co,0,$0 ,$0 ,$0 ,0,,,,,
409803,TRUE,GC8,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
409804,TRUE,Grand Timber,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
409806,TRUE,,GL7 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
409808,TRUE,Breck Inn,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
409809,TRUE,Breck Inn,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
409810,TRUE,Beaver Run,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
409813,FALSE,,GTL In Ho,1,"$40,200 ","$40,200 ",$0 ,0,,,,,
409816,TRUE,DoubleTree,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
409818,TRUE,,Reservati,0,$0 ,$0 ,$0 ,0,,,,,
409819,TRUE,,Outbound,1,"$59,737 ","$59,737 ",$0 ,0,,,,,
409824,TRUE,GL7,Reservati,1,"$10,000 ","$10,000 ",$0 ,0,,,,,
409825,TRUE,GC8,Reservati,0,$0 ,$0 ,$0 ,0,,,,,
409827,TRUE,,GTL In Ho,0,$0 ,$0 ,$0 ,0,,,,,
409830,TRUE,GL7,Internet,0,$0 ,$0 ,$0 ,0,,,,,
409831,TRUE,GC8,Reservati,0,$0 ,$0 ,$0 ,0,,,,,
409835,TRUE,,GL7 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
409836,TRUE,,GL7 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
409837,TRUE,,GC8 Inhou,1,"$55,130 ","$55,130 ",$0 ,0,,,,,
409840,TRUE,,GL7 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
409842,TRUE,,GC8 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
409843,FALSE,,GC8 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
409846,TRUE,,GC8 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
409848,TRUE,,GTL In Ho,0,$0 ,$0 ,$0 ,0,,,,,
409850,TRUE,GL7,GC8 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
409852,TRUE,Grand Timber,Outbound,1,"$10,855 ","$10,855 ",$0 ,0,,,,,
409859,TRUE,,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
409861,TRUE,Breck Inn,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
409864,TRUE,Grand Timber,Outbound,0,$0 ,$0 ,"$20,895 ",1,,,,,
409865,TRUE,Breck Inn,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
409867,TRUE,GC8,GL7 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
409869,TRUE,,GC8 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
409871,FALSE,,GL7 Inhou,1,"$25,531 ","$25,531 ",$0 ,0,,,,,
409873,TRUE,GC8,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
409878,TRUE,,GL7 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
409879,TRUE,Breck Inn,Outbound,1,"$29,998 ","$29,998 ",$0 ,0,,,,,
409881,TRUE,GL7,Guest Mem,0,$0 ,$0 ,$0 ,0,,,,,
409883,FALSE,,GC8 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
409888,TRUE,,GC8 Inhou,1,"$70,070 ","$70,070 ",$0 ,0,,,,,
409891,TRUE,,GTL In Ho,1,"$16,900 ","$16,900 ",$0 ,0,,,,,
409893,FALSE,,Summit Co,0,$0 ,$0 ,$0 ,0,,,,,
409894,FALSE,,Summit Co,0,$0 ,$0 ,$0 ,0,,,,,
409895,FALSE,,GTL In Ho,0,$0 ,$0 ,$0 ,0,,,,,
409896,TRUE,,GL7 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
409898,TRUE,Grand Timber,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
409900,FALSE,,Summit Co,1,"$27,057 ","$27,057 ",$0 ,0,,,,,
409903,FALSE,,GC8 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
409904,TRUE,Breck Inn,Summit Co,0,$0 ,$0 ,$0 ,0,,,,,
409905,TRUE,Grand Timber,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
409906,TRUE,GL7,Inbound R,0,$0 ,$0 ,$0 ,0,,,,,
409907,TRUE,,GL7 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
409908,TRUE,,Summit Co,0,$0 ,$0 ,$0 ,0,,,,,
409909,FALSE,,GL7 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
409910,TRUE,,GC8 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
409911,FALSE,,Summit Co,1,"$15,290 ","$15,290 ",$0 ,0,,,,,
409914,TRUE,,GTL In Ho,0,$0 ,$0 ,$0 ,0,,,,,
409917,TRUE,GL7,Internet,0,$0 ,$0 ,$0 ,0,,,,,
409918,TRUE,Grand Timber,Outbound,1,"$15,105 ","$15,105 ",$0 ,0,,,,,
409920,TRUE,,GL7 Inhou,1,"$139,294 ","$139,294 ",$0 ,0,,,,,
409922,TRUE,,GC8 Inhou,1,"$88,250 ","$88,250 ",$0 ,0,,,,,
409923,TRUE,Beaver Run,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
409925,TRUE,DoubleTree,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
409926,TRUE,Grand Timber,Reservati,0,$0 ,$0 ,$0 ,0,,,,,
409929,TRUE,Grand Timber,Front Ran,0,$0 ,$0 ,$0 ,0,,,,,
409930,TRUE,GL7,Front Ran,1,"$18,840 ","$18,840 ",$0 ,0,,,,,
409932,TRUE,GL7,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
409933,TRUE,Breck Inn,Front Ran,0,$0 ,$0 ,$0 ,0,,,,,
409936,TRUE,Grand Timber,Guest Mem,0,$0 ,$0 ,$0 ,0,,,,,
409937,TRUE,GC8,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
409938,TRUE,,GTL In Ho,0,$0 ,$0 ,$0 ,0,,,,,
409939,TRUE,,GTL In Ho,1,"$11,990 ","$11,990 ",$0 ,0,,,,,
409940,TRUE,Breck Inn,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
409941,TRUE,Grand Timber,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
409943,TRUE,Grand Timber,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
409949,TRUE,Grand Timber,Internet,0,$0 ,$0 ,$0 ,0,,,,,
409950,TRUE,,GL7 Inhou,0,$0 ,$0 ,"$13,910 ",1,,,,,
409952,FALSE,,Summit Co,0,$0 ,$0 ,$0 ,0,,,,,
409953,TRUE,Grand Timber,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
409957,TRUE,,GL7 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
409959,TRUE,Grand Timber,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
409960,TRUE,GL7,Internet,0,$0 ,$0 ,$0 ,0,,,,,
409961,TRUE,GL7,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
409962,TRUE,,GC8 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
409965,TRUE,Breck Inn,Front Ran,0,$0 ,$0 ,$0 ,0,,,,,
409966,TRUE,GL7,Front Ran,0,$0 ,$0 ,$0 ,0,,,,,
409967,FALSE,,GC8 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
409969,TRUE,,GL7 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
409971,TRUE,,GTL In Ho,1,"$15,025 ","$15,025 ",$0 ,0,,,,,
409973,TRUE,,GL7 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
409974,TRUE,Grand Timber,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
409975,TRUE,Grand Timber,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
409976,TRUE,,Summit Co,0,$0 ,$0 ,$0 ,0,,,,,
409980,TRUE,,GL7 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
409982,TRUE,,GTL In Ho,0,$0 ,$0 ,$0 ,0,,,,,
409983,TRUE,Grand Timber,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
409986,TRUE,,GC8 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
409989,TRUE,,GL7 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
409991,TRUE,DoubleTree,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
409992,TRUE,,GTL In Ho,0,$0 ,$0 ,$0 ,0,,,,,
409993,FALSE,,Summit Co,1,"$22,385 ","$22,385 ",$0 ,0,,,,,
409995,TRUE,DoubleTree,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
409997,TRUE,Grand Timber,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
410004,TRUE,,GTL In Ho,0,$0 ,$0 ,$0 ,0,,,,,
410007,TRUE,,GTL In Ho,0,$0 ,$0 ,$0 ,0,,,,,
410014,TRUE,Grand Timber,Reservati,1,"$19,900 ","$19,900 ",$0 ,0,,,,,
410015,TRUE,,GC8 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
410017,TRUE,GC8,Guest Mem,1,"$24,579 ","$24,579 ",$0 ,0,,,,,
410018,TRUE,,GTL In Ho,0,$0 ,$0 ,$0 ,0,,,,,
410020,TRUE,GL7,Internet,0,$0 ,$0 ,$0 ,0,,,,,
410021,TRUE,,GTL In Ho,0,$0 ,$0 ,$0 ,0,,,,,
410022,TRUE,GL7,Reservati,0,$0 ,$0 ,$0 ,0,,,,,
410027,TRUE,,GC8 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
410029,FALSE,,Summit Co,0,$0 ,$0 ,$0 ,0,,,,,
410034,TRUE,,GC8 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
410036,TRUE,Grand Timber,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
410038,FALSE,,Summit Co,0,$0 ,$0 ,$0 ,0,,,,,
410040,TRUE,,GL7 Inhou,1,"$40,025 ","$40,025 ",$0 ,0,,,,,
410042,TRUE,Breck Inn,Front Ran,0,$0 ,$0 ,$0 ,0,,,,,
410043,FALSE,,GL7 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
410047,TRUE,GL7,Reservati,0,$0 ,$0 ,$0 ,0,,,,,
410048,TRUE,,GC8 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
410049,FALSE,,Summit Co,0,$0 ,$0 ,$0 ,0,,,,,
410050,TRUE,Breck Inn,Front Ran,0,$0 ,$0 ,$0 ,0,,,,,
410051,TRUE,Beaver Run,Front Ran,0,$0 ,$0 ,"$20,990 ",1,,,,,
410053,TRUE,,GTL In Ho,0,$0 ,$0 ,$0 ,0,,,,,
410057,TRUE,,GC8 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
410061,FALSE,,GC8 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
410062,TRUE,,GC8 Inhou,1,"$27,207 ","$27,207 ",$0 ,0,,,,,
410068,TRUE,,GC8 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
410071,FALSE,,GC8 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
410072,TRUE,,GC8 Inhou,1,"$13,429 ","$13,429 ",$0 ,0,,,,,
410074,TRUE,,GL7 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
410075,TRUE,Ski Village,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
410076,TRUE,,GC8 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
410080,TRUE,Breck Inn,Front Ran,1,"$20,800 ","$20,800 ",$0 ,0,,,,,
410082,TRUE,GC8,GC8 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
410083,FALSE,,GC8 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
410084,FALSE,,GTL In Ho,0,$0 ,$0 ,$0 ,0,,,,,
410086,TRUE,GL7,Internet,0,$0 ,$0 ,$0 ,0,,,,,
410087,TRUE,,GL7 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
410088,TRUE,GL7,Internet,0,$0 ,$0 ,$0 ,0,,,,,
410089,TRUE,GC8,Internet,0,$0 ,$0 ,$0 ,0,,,,,
410092,TRUE,GL7,Reservati,0,$0 ,$0 ,$0 ,0,,,,,
410094,TRUE,GL7,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
410096,TRUE,Beaver Run,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
410104,TRUE,Grand Timber,Reservati,0,$0 ,$0 ,$0 ,0,,,,,
410109,FALSE,,Summit Co,0,$0 ,$0 ,$0 ,0,,,,,
410110,FALSE,,Summit Co,0,$0 ,$0 ,$0 ,0,,,,,
410111,TRUE,,GC8 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
410112,FALSE,,Summit Co,1,"$25,700 ","$25,700 ",$0 ,0,,,,,
410113,TRUE,Breck Inn,Front Ran,0,$0 ,$0 ,$0 ,0,,,,,
410114,TRUE,,Summit Co,0,$0 ,$0 ,$0 ,0,,,,,
410116,TRUE,,GL7 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
410117,TRUE,Grand Timber,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
410121,FALSE,,Summit Co,0,$0 ,$0 ,$0 ,0,,,,,
410123,TRUE,Breck Inn,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
410125,TRUE,,GL7 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
410129,TRUE,Grand Timber,Internet,0,$0 ,$0 ,$0 ,0,,,,,
410132,TRUE,Breck Inn,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
410133,TRUE,Breck Inn,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
410137,TRUE,,GC8 Inhou,1,"$29,290 ","$29,290 ",$0 ,0,,,,,
410138,TRUE,,GL7 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
410139,TRUE,Breck Inn,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
410140,TRUE,,GC8 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
410146,TRUE,,GL7 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
410147,TRUE,Grand Timber,Outbound,1,"$14,834 ","$14,834 ",$0 ,0,,,,,
410149,TRUE,,GL7 Inhou,1,"$215,500 ","$215,500 ",$0 ,0,,,,,
410151,FALSE,,GL7 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
410153,TRUE,Breck Inn,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
410154,TRUE,,GL7 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
410156,TRUE,,GTL In Ho,0,$0 ,$0 ,$0 ,0,,,,,
410158,TRUE,GC8,GC8 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
410160,TRUE,Ski Village,Front Ran,0,$0 ,$0 ,$0 ,0,,,,,
410164,FALSE,,GTL In Ho,0,$0 ,$0 ,$0 ,0,,,,,
410165,FALSE,,GL7 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
410166,TRUE,GL7,Internet,0,$0 ,$0 ,$0 ,0,,,,,
410171,FALSE,,GTL In Ho,0,$0 ,$0 ,$0 ,0,,,,,
410172,TRUE,DoubleTree,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
410173,TRUE,Beaver Run,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
410177,TRUE,Ski Village,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
410178,TRUE,Breck Inn,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
410179,TRUE,Grand Timber,Summit Co,0,$0 ,$0 ,$0 ,0,,,,,
410182,FALSE,,Summit Co,0,$0 ,$0 ,$0 ,0,,,,,
410183,TRUE,Grand Timber,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
410184,TRUE,Ski Village,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
410185,FALSE,,Summit Co,0,$0 ,$0 ,$0 ,0,,,,,
410187,TRUE,Grand Timber,Outbound,1,"$81,200 ","$81,200 ",$0 ,0,,,,,
410190,TRUE,,GL7 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
410194,TRUE,Grand Timber,Reservati,0,$0 ,$0 ,$0 ,0,,,,,
410198,TRUE,,GL7 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
410199,TRUE,DoubleTree,Summit Co,0,$0 ,$0 ,$0 ,0,,,,,
410200,TRUE,,Inbound R,0,$0 ,$0 ,$0 ,0,,,,,
410204,TRUE,,GL7 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
410207,FALSE,,GL7 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
410208,TRUE,Grand Timber,Reservati,0,$0 ,$0 ,$0 ,0,,,,,
410210,TRUE,,GL7 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
410211,FALSE,,Summit Co,0,$0 ,$0 ,$0 ,0,,,,,
410213,TRUE,,Reservati,0,$0 ,$0 ,$0 ,0,,,,,
410214,TRUE,,Summit Co,0,$0 ,$0 ,$0 ,0,,,,,
410216,TRUE,Ski Village,Summit Co,0,$0 ,$0 ,$0 ,0,,,,,
410217,TRUE,GL7,Reservati,0,$0 ,$0 ,$0 ,0,,,,,
410220,TRUE,,GC8 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
410221,TRUE,,GL7 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
410225,FALSE,,GL7 Inhou,1,"$17,500 ","$17,500 ",$0 ,0,,,,,
410226,TRUE,,GL7 Inhou,1,"$164,330 ","$164,330 ",$0 ,0,,,,,
410227,TRUE,,GC8 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
410232,TRUE,Grand Timber,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
410233,TRUE,Grand Timber,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
410234,TRUE,,GTL In Ho,1,"$63,796 ","$63,796 ",$0 ,0,,,,,
410235,TRUE,,GC8 Inhou,1,"$54,041 ","$54,041 ",$0 ,0,,,,,
410236,TRUE,,GTL In Ho,0,$0 ,$0 ,$0 ,0,,,,,
410237,TRUE,Breck Inn,Front Ran,0,$0 ,$0 ,$0 ,0,,,,,
410238,TRUE,Breck Inn,Front Ran,1,"$9,990 ","$9,990 ",$0 ,0,,,,,
410241,TRUE,Breck Inn,Front Ran,0,$0 ,$0 ,$0 ,0,,,,,
410242,TRUE,Breck Inn,Front Ran,0,$0 ,$0 ,$0 ,0,,,,,
410243,TRUE,Grand Timber,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
410244,TRUE,Breck Inn,Front Ran,0,$0 ,$0 ,$0 ,0,,,,,
410246,TRUE,,GC8 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
410248,TRUE,,GTL In Ho,0,$0 ,$0 ,$0 ,0,,,,,
410252,TRUE,DoubleTree,Outbound,1,"$10,990 ","$10,990 ",$0 ,0,,,,,
410253,TRUE,Grand Timber,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
410254,TRUE,RQ,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
410255,TRUE,Grand Timber,Outbound,1,"$32,764 ","$32,764 ",$0 ,0,,,,,
410259,TRUE,Grand Timber,Reservati,1,"$29,210 ","$29,210 ",$0 ,0,,,,,
410264,TRUE,GL7,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
410269,TRUE,GC8,Reservati,0,$0 ,$0 ,$0 ,0,,,,,
410270,TRUE,Grand Timber,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
410272,TRUE,GL7,Internet,0,$0 ,$0 ,$0 ,0,,,,,
410273,TRUE,Grand Timber,Internet,0,$0 ,$0 ,$0 ,0,,,,,
410274,TRUE,GL7,Internet,1,"$20,990 ","$20,990 ",$0 ,0,,,,,
410275,TRUE,GL7,Internet,0,$0 ,$0 ,$0 ,0,,,,,
410277,TRUE,,GL7 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
410280,TRUE,GC8,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
410283,TRUE,Grand Timber,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
410286,TRUE,Grand Timber,Internet,0,$0 ,$0 ,$0 ,0,,,,,
410287,TRUE,,GL7 Inhou,1,"$53,694 ","$53,694 ",$0 ,0,,,,,
410292,TRUE,Grand Timber,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
410294,TRUE,Beaver Run,Outbound,1,"$19,900 ","$19,900 ",$0 ,0,,,,,
410297,TRUE,Breck Inn,Summit Co,0,$0 ,$0 ,$0 ,0,,,,,
410301,TRUE,DoubleTree,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
410302,TRUE,Grand Timber,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
410303,TRUE,Grand Timber,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
410304,TRUE,,GL7 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
410305,TRUE,GC8,Outbound,1,"$27,700 ","$27,700 ",$0 ,0,,,,,
410306,TRUE,,GL7 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
410307,TRUE,,GC8 Inhou,1,"$9,269 ","$9,269 ",$0 ,0,,,,,
410308,TRUE,GL7,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
410309,TRUE,Grand Timber,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
410311,TRUE,Breck Inn,Summit Co,0,$0 ,$0 ,$0 ,0,,,,,
410312,TRUE,,GL7 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
410314,TRUE,,GL7 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
410315,TRUE,,GC8 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
410316,TRUE,GC8,Internet,1,"$63,304 ","$63,304 ",$0 ,0,,,,,
410317,TRUE,Ski Village,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
410320,TRUE,Grand Timber,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
410321,TRUE,Beaver Run,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
410322,TRUE,,GL7 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
410324,TRUE,Grand Timber,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
410325,TRUE,,GL7 Inhou,1,"$55,301 ","$55,301 ",$0 ,0,,,,,
410333,TRUE,Grand Timber,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
410335,TRUE,Grand Timber,Outbound,1,"$15,620 ","$15,620 ",$0 ,0,,,,,
410336,TRUE,,GC8 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
410339,TRUE,DoubleTree,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
410342,TRUE,,Outbound,1,"$19,990 ","$19,990 ",$0 ,0,,,,,
410343,TRUE,Gold Point,Reservati,0,$0 ,$0 ,$0 ,0,,,,,
410350,TRUE,,GL7 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
410356,FALSE,,Summit Co,0,$0 ,$0 ,$0 ,0,,,,,
410357,TRUE,,GC8 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
410358,TRUE,Grand Timber,Reservati,0,$0 ,$0 ,$0 ,0,,,,,
410361,TRUE,GL7,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
410363,TRUE,GL7,Internet,0,$0 ,$0 ,$0 ,0,,,,,
410365,TRUE,,GTL In Ho,0,$0 ,$0 ,$0 ,0,,,,,
410367,FALSE,,GTL In Ho,0,$0 ,$0 ,$0 ,0,,,,,
410368,TRUE,,GC8 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
410369,TRUE,GL7,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
410371,TRUE,,GC8 Inhou,1,"$14,300 ","$14,300 ",$0 ,0,,,,,
410373,TRUE,GL7,Internet,0,$0 ,$0 ,$0 ,0,,,,,
410374,TRUE,GC8,Guest Mem,0,$0 ,$0 ,$0 ,0,,,,,
410377,TRUE,GL7,Reservati,0,$0 ,$0 ,$0 ,0,,,,,
410378,TRUE,Gold Point,Reservati,0,$0 ,$0 ,$0 ,0,,,,,
410379,TRUE,,GL7 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
410380,TRUE,,GL7 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
410382,TRUE,,GTL In Ho,0,$0 ,$0 ,$0 ,0,,,,,
410383,TRUE,,GL7 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
410386,TRUE,GL7,Reservati,0,$0 ,$0 ,$0 ,0,,,,,
410389,TRUE,Grand Timber,GTL In Ho,0,$0 ,$0 ,$0 ,0,,,,,
410390,TRUE,Grand Timber,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
410392,FALSE,,GTL In Ho,0,$0 ,$0 ,$0 ,0,,,,,
410395,TRUE,Grand Timber,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
410396,TRUE,,GTL In Ho,0,$0 ,$0 ,$0 ,0,,,,,
410397,TRUE,,GC8 Inhou,1,"$104,300 ","$104,300 ",$0 ,0,,,,,
410403,TRUE,,GC8 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
410404,TRUE,,GC8 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
410406,TRUE,Grand Timber,Outbound,1,"$10,690 ","$10,690 ",$0 ,0,,,,,
410408,TRUE,,GC8 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
410411,TRUE,GL7,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
410412,TRUE,,GC8 Inhou,1,"$14,245 ","$28,490 ",$0 ,0,,,,,
410413,TRUE,,GC8 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
410414,TRUE,,GC8 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
410416,TRUE,,GL7 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
410419,TRUE,,Internet,0,$0 ,$0 ,$0 ,0,,,,,
410420,TRUE,Grand Timber,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
410424,TRUE,Grand Timber,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
410426,TRUE,GL7,Reservati,0,$0 ,$0 ,$0 ,0,,,,,
410428,FALSE,,GTL In Ho,0,$0 ,$0 ,$0 ,0,,,,,
410429,TRUE,Breck Inn,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
410430,TRUE,Breck Inn,Outbound,1,"$21,383 ","$21,383 ",$0 ,0,,,,,
410432,TRUE,Grand Timber,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
410433,TRUE,,GC8 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
410434,TRUE,Breck Inn,Summit Co,0,$0 ,$0 ,$0 ,0,,,,,
410436,TRUE,GL7,Internet,0,$0 ,$0 ,$0 ,0,,,,,
410438,FALSE,,GC8 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
410444,TRUE,DoubleTree,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
410445,TRUE,,GC8 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
410446,FALSE,,GL7 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
410449,TRUE,,GL7 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
410450,TRUE,Gold Point,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
410452,TRUE,,GC8 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
410454,FALSE,,GL7 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
410455,TRUE,Grand Timber,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
410457,TRUE,,GL7 Inhou,0,$0 ,$0 ,$0 ,0,,,,,
410458,TRUE,Gold Point,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
410459,TRUE,Breck Inn,Outbound,0,$0 ,$0 ,$0 ,0,,,,,
